doctype,fieldname,fieldtype,part,source
Purchase Order,total_net_weight,Float,label,Total Net Weight
Purchase Order,base_total,Currency,label,Total (Company Currency)
Purchase Order,base_net_total,Currency,label,Net Total (Company Currency)
Purchase Order,total,Currency,label,Total
Purchase Order,net_total,Currency,label,Net Total
Purchase Order,tax_withholding_net_total,Currency,label,Tax Withholding Net Total
Purchase Order,base_tax_withholding_net_total,Currency,label,Base Tax Withholding Net Total
Purchase Order,section_break_48,Section Break,label,Pricing Rules
Purchase Order,pricing_rules,Table,label,Purchase Order Pricing Rule
Purchase Order,raw_material_details,Section Break,label,Raw Materials Supplied
Purchase Order,set_reserve_warehouse,Link,label,Set Reserve Warehouse
Purchase Order,supplied_items,Table,label,Supplied Items
Purchase Order,taxes_section,Section Break,label,Taxes and Charges
Purchase Order,taxes_section,Section Break,option,fa fa-money
Purchase Order,tax_category,Link,label,Tax Category
Purchase Order,taxes_and_charges,Link,label,Purchase Taxes and Charges Template
Purchase Order,shipping_rule,Link,label,Shipping Rule
Purchase Order,incoterm,Link,label,Incoterm
Purchase Order,named_place,Data,label,Named Place
Purchase Order,taxes,Table,label,Purchase Taxes and Charges
Purchase Order,totals,Section Break,option,fa fa-money
Purchase Order,base_taxes_and_charges_added,Currency,label,Taxes and Charges Added (Company Currency)
Purchase Order,base_taxes_and_charges_deducted,Currency,label,Taxes and Charges Deducted (Company Currency)
Purchase Order,base_total_taxes_and_charges,Currency,label,Total Taxes and Charges (Company Currency)
Purchase Order,taxes_and_charges_added,Currency,label,Taxes and Charges Added
Purchase Order,taxes_and_charges_deducted,Currency,label,Taxes and Charges Deducted
Purchase Order,total_taxes_and_charges,Currency,label,Total Taxes and Charges
Purchase Order,totals_section,Section Break,label,Totals
Purchase Order,base_grand_total,Currency,label,Grand Total (Company Currency)
Purchase Order,base_rounding_adjustment,Currency,label,Rounding Adjustment (Company Currency)
Purchase Order,base_in_words,Data,label,In Words (Company Currency)
Purchase Order,base_rounded_total,Currency,label,Rounded Total (Company Currency)
Purchase Order,grand_total,Currency,label,Grand Total
Purchase Order,rounding_adjustment,Currency,label,Rounding Adjustment
Purchase Order,rounded_total,Currency,label,Rounded Total
Purchase Order,disable_rounded_total,Check,label,Disable Rounded Total
Purchase Order,in_words,Data,label,In Words
Purchase Order,advance_paid,Currency,label,Advance Paid
Purchase Order,discount_section,Section Break,label,Additional Discount
Purchase Order,apply_discount_on,Select,label,Apply Additional Discount On
Purchase Order,apply_discount_on,Select,option,Grand Total
Purchase Order,apply_discount_on,Select,option,Net Total
Purchase Order,base_discount_amount,Currency,label,Additional Discount Amount (Company Currency)
Purchase Order,additional_discount_percentage,Float,label,Additional Discount Percentage
Purchase Order,discount_amount,Currency,label,Additional Discount Amount
Purchase Order,sec_tax_breakup,Section Break,label,Tax Breakup
Purchase Order,other_charges_calculation,Text Editor,label,Taxes and Charges Calculation
Purchase Order,address_and_contact_tab,Tab Break,label,Address & Contact
Purchase Order,section_addresses,Section Break,label,Supplier Address
Purchase Order,supplier_address,Link,label,Supplier Address
Purchase Order,address_display,Small Text,label,Supplier Address Details
Purchase Order,contact_person,Link,label,Supplier Contact
Purchase Order,contact_display,Small Text,label,Contact Name
Purchase Order,contact_mobile,Small Text,label,Contact Mobile No
Purchase Order,contact_email,Small Text,label,Contact Email
Purchase Order,shipping_address_section,Section Break,label,Shipping Address
Purchase Order,dispatch_address,Link,label,Dispatch Address
Purchase Order,dispatch_address_display,Text Editor,label,Dispatch Address Details
Purchase Order,shipping_address,Link,label,Shipping Address
Purchase Order,shipping_address_display,Small Text,label,Shipping Address Details
Purchase Order,company_billing_address_section,Section Break,label,Company Billing Address
Purchase Order,billing_address,Link,label,Company Billing Address
Purchase Order,billing_address_display,Small Text,label,Billing Address Details
Purchase Order,drop_ship,Tab Break,label,Drop Ship
Purchase Order,customer,Link,label,Customer
Purchase Order,customer_name,Data,label,Customer Name
Purchase Order,customer_contact_person,Link,label,Customer Contact
Purchase Order,customer_contact_display,Small Text,label,Customer Contact
Purchase Order,customer_contact_mobile,Small Text,label,Customer Mobile No
Purchase Order,customer_contact_email,Code,label,Customer Contact Email
Purchase Order,terms_tab,Tab Break,label,Terms
Purchase Order,payment_schedule_section,Section Break,label,Payment Terms
Purchase Order,payment_terms_template,Link,label,Payment Terms Template
Purchase Order,payment_schedule,Table,label,Payment Schedule
Purchase Order,terms_section_break,Section Break,label,Terms & Conditions
Purchase Order,terms_section_break,Section Break,option,fa fa-legal
Purchase Order,tc_name,Link,label,Terms
Purchase Order,terms,Text Editor,label,Terms and Conditions
Purchase Order,more_info_tab,Tab Break,label,More Info
Purchase Order,tracking_section,Section Break,label,Order Status
Purchase Order,status,Select,label,Status
Purchase Order,status,Select,option,Draft
Purchase Order,status,Select,option,On Hold
Purchase Order,status,Select,option,To Receive and Bill
Purchase Order,status,Select,option,To Bill
Purchase Order,status,Select,option,To Receive
Purchase Order,status,Select,option,Completed
Purchase Order,status,Select,option,Cancelled
Purchase Order,status,Select,option,Closed
Purchase Order,status,Select,option,Delivered
Purchase Order,per_billed,Percent,label,% Billed
Purchase Order,per_received,Percent,label,% Received
Purchase Order,column_break5,Section Break,label,Printing Settings
Purchase Order,letter_head,Link,label,Letter Head
Purchase Order,group_same_items,Check,label,Group same items
Purchase Order,select_print_heading,Link,label,Print Heading
Purchase Order,language,Data,label,Print Language
Purchase Order,subscription_section,Section Break,label,Auto Repeat
Purchase Order,from_date,Date,label,From Date
Purchase Order,to_date,Date,label,To Date
Purchase Order,auto_repeat,Link,label,Auto Repeat
Purchase Order,update_auto_repeat_reference,Button,label,Update Auto Repeat Reference
Purchase Order,additional_info_section,Section Break,label,Additional Info
Purchase Order,is_internal_supplier,Check,label,Is Internal Supplier
Purchase Order,represents_company,Link,label,Represents Company
Purchase Order,ref_sq,Link,label,Supplier Quotation
Purchase Order,party_account_currency,Link,label,Party Account Currency
Purchase Order,inter_company_order_reference,Link,label,Inter Company Order Reference
Purchase Order,is_old_subcontracting_flow,Check,label,Is Old Subcontracting Flow
Purchase Order,connections_tab,Tab Break,label,Connections
Material Request,type_section,Section Break,option,fa fa-pushpin
Material Request,naming_series,Select,label,Series
Material Request,naming_series,Select,option,درخواست-کالا-.YYYY.-#####
Material Request,naming_series,Select,option,MAT-MR-.YYYY.-
Material Request,title,Data,label,Title
Material Request,material_request_type,Select,label,Purpose
